customer_id,age,tenure_months,region,income,number_of_products,complaint_count,churned
56894059,47.0,29,England - South East,49300.0,1.0,0,No
60689363,31.0,38,England - North West,72300.0,2.0,0,No
84662255,28.0,14,England - West Midlands,34000.0,2.0,1,NO
35608967,53.0,58,Scotland,81800.0,3.0,0,No
56979423,44.0,45,England - North West,34400.0,1.0,1,No
72376225,49.0,34, Scotland ,28800.0,1.0,1,No
73864999,49.0,69,Scotland,26400.0,3.0,0,No
29975701,75.0,61,England - South West,29100.0,1.0,0,No
34758701,49.0,22,England - Yorkshire and Humber,63800.0,3.0,0,No
10682581,44.0,0,,29800.0,1.0,0,No
92373537,64.0,103,England - Yorkshire and Humber,50100.0,3.0,0,No
75679454,18.0,13,Scotland,25800.0,2.0,1,No
56187833,36.0,42,,28900.0,2.0,0,No
17029487,76.0,31,Scotland,43600.0,2.0,1,No
45469924,50.0,22,England - South West,24000.0,2.0,0,No
25274017,52.0,87,England - South West,25800.0,4.0,0,No
52669138,51.0,56,Scotland,71900.0,3.0,0,No
36048167,23.0,4,England - London,24700.0,1.0,2,No
21928587,37.0,21,England - Yorkshire and Humber,119900.0,4.0,0,No
46658210,30.0,51,England - South East,66200.0,4.0,1,No
97460212,42.0,13,England - London,53100.0,2.0,0,No
52003556,64.0,85,England - West Midlands,33500.0,3.0,0,No
54812908,39.0,48,England - London,94500.0,3.0,0,No
67114049,52.0,38,Scotland,49800.0,1.0,1,No
19500086,51.0,68,England - West Midlands,31700.0,2.0,1,No
39716044,37.0,14,England - South West,17900.0,1.0,0,No
69935874,79.0,109,Wales,28800.0,3.0,0,No
90648166,32.0,30,England - South East,44800.0,2.0,0,No
94335597,58.0,57,England - South East,37700.0,2.0,0,No
48327468,63.0,84,England - West Midlands,40100.0,3.0,0,Yes
75973786,64.0,94,England - South East,46400.0,3.0,0,No
29871230,47.0,0,England - Yorkshire and Humber,36800.0,1.0,0,No
40000554,52.0,88,England - London,34200.0,2.0,0,No
32131984,32.0,10,Scotland,54100.0,2.0,0,No
38472133,54.0,82,England - Yorkshire and Humber,35900.0,2.0,1,No
31468762,,24,England - Yorkshire and Humber,27200.0,3.0,0,No
23540335,29.0,57,England - South East,41000.0,3.0,0,No
15296329,67.0,73,Northern Ireland,61000.0,2.0,1,Yes
49341522,44.0,27,England - West Midlands,68100.0,3.0,1,No
67320034,34.0,28, England - West Midlands ,35700.0,1.0,0,No
99309188,37.0,57,England - South East,49400.0,2.0,0,No
41690691,51.0,56,England - South East,25400.0,2.0,0,No
66396679,38.0,62,England - London,33900.0,2.0,0,No
86224323,30.0,33,England - Yorkshire and Humber,50200.0,2.0,0,No
24427573,52.0,53,north west,28000.0,2.0,0,No
19261251,51.0,19,England - North East," 55,800 ",1.0,0,No
33169985,38.0,50,England - London,36900.0,1.0,0,No
89196699,37.0,55,England - South East,20600.0,2.0,0,No
41607662,52.0,89,England - South East,49600.0,4.0,1,No
74907178,27.0,44,England - London,31000.0,1.0,0,No
65773872,28.0,51,England - Yorkshire and Humber,27400.0,1.0,1,No
86112056,50.0,71,Northern Ireland,28900.0,3.0,0,No
88043839,43.0,64,England - Yorkshire and Humber,47600.0,2.0,1,No
99400156,18.0,3,Wales,13800.0,1.0,0,Yes
43381272,65.0,76,England - London,52300.0,1.0,0,No
54787253,32.0,34,Scotland,14200.0,1.0,1,Yes
26452403,42.0,47,England - North East,32800.0,2.0,0,No
31212762,43.0,21,England - London," 54,500 ",2.0,0,No
62364713,50.0,24,England - North West,35800.0,2.0,0,No
15845784,45.0,45,England - South West,29200.0,2.0,0,No
66794601,66.0,88,England - West Midlands,13200.0,1.0,2,No
52280524,64.0,56, Scotland ,50600.0,2.0,0,No
86987356,35.0,9,Scotland,12900.0,1.0,0,Yes
76228091,35.0,25,England - South West,38900.0,2.0,0,No
26844612,36.0,27,Scotland,32800.0,1.0,0,No
45295289,47.0,70,England - South East," 51,700 ",2.0,1,No
94245176,43.0,22,England - South East,34900.0,2.0,1,No
81929467,42.0,47,Northern Ireland,13700.0,3.0,0,No
65391506,61.0,63,England - South East,34400.0,3.0,1,No
21425630,54.0,60,England - North West,18700.0,2.0,0,No
44732697,31.0,25,Scotland,48900.0,2.0,1,No
40537932,55.0,21,England - North West,39300.0,2.0,0,No
79739873,28.0,42,England - South East,36600.0,1.0,0,Yes
93231678,56.0,31,England - South East,28000.0,2.0,1,No
99483473,38.0,35,England - Yorkshire and Humber,15600.0,1.0,0,No
80021552,48.0,61,England - Yorkshire and Humber,12300.0,1.0,0,No
40447464,18.0,26,Wales,28000.0,2.0,0,No
22186863,40.0,46,England - London,160000.0,5.0,0,No
51562480,59.0,77,England - South West,25600.0,3.0,1,No
19810729,39.0,31,England - North West,53200.0,2.0,0,No
91767900,49.0,44,England - South East,750000.0,3.0,0,No
37985631,54.0,90,England - West Midlands,99200.0,4.0,0,No
50639176,62.0,77,England - West Midlands,33200.0,3.0,0,No
36551299,24.0,54,England - London,13100.0,1.0,1,No
10965445,38.0,42,England - West Midlands,50900.0,3.0,0,No
37652598,19.0,36,WALES,20400.0,3.0,0,No
66604996,21.0,49,England - South East,22300.0,2.0,0,No
28216438,68.0,82,England - South East,17200.0,1.0,0,No
89762529,21.0,30,England - Yorkshire and Humber," 24,100 ",1.0,1,Yes
10426708,18.0,0,England - London,22300.0,1.0,1,No
90415329,46.0,53,Scotland,21500.0,2.0,0,no
13811109,57.0,79,England - London,30200.0,2.0,0,No
23633074,46.0,42,England - West Midlands,44800.0,3.0,0,No
57774398,69.0,101,England - West Midlands,20700.0,1.0,0,No
36879211,46.0,58,England - South West,40400.0,2.0,0,No
43532568,32.0,24,England - London,36200.0,3.0,0,No
12632205,37.0,41,England - South East,55300.0,4.0,0,No
67102062,64.0,70,England - South East,61100.0,2.0,1,No
62092979,50.0,35,south east,20800.0,1.0,0,Yes
54082776,21.0,5,England - South West,32100.0,1.0,1,Yes
15503137,58.0,116,England - South East,23500.0,1.0,0,Yes
48628093,47.0,56,England - London,35700.0,3.0,1,No
51819924,37.0,25,England - North West,35100.0,2.0,0,No
93997193,19.0,26,England - South East,42500.0,3.0,0,No
41969293,62.0,73,London,33900.0,2.0,0,No
19092972,24.0,19,England - South East,15500.0,2.0,0,No
27014444,26.0,7,England - South West,26700.0,2.0,1,No
23758473,76.0,155,England - Yorkshire and Humber,22200.0,3.0,0,No
16666243,31.0,13,north west,26700.0,1.0,2,No
25221866,51.0,76,England - North West,39300.0,4.0,0,No
64714089,24.0,24,England - North West,19600.0,1.0,1,No
31450069,33.0,35,England - Yorkshire and Humber,37700.0,1.0,1,No
95314331,50.0,18,Scotland,15700.0,1.0,0,No
71059964,60.0,57,England - South East,23900.0,2.0,0,No
55379347,32.0,1,England - Yorkshire and Humber,40900.0,1.0,1,Yes
21779875,23.0,25,England - Yorkshire and Humber,24200.0,1.0,1,No
14252516,49.0,53,England - North East,49300.0,3.0,1,No
14752495,40.0,42,Scotland,26300.0,1.0,1,No
82629226,40.0,53,,25800.0,2.0,1,No
79009944,67.0,80,England - Yorkshire and Humber,20800.0,2.0,1,No
64538687,85.0,92,England - South West,,1.0,0,No
46183605,55.0,70,Northern Ireland,47700.0,3.0,0,No
40603865,67.0,70,England - Yorkshire and Humber,14300.0,2.0,0,No
95029190,39.0,24,England - South West,24600.0,3.0,0,N
83165965,56.0,90,,25000.0,2.0,0,No
67960182,21.0,0,Scotland,33500.0,1.0,2,No
35135492,18.0,17,England - London,36500.0,1.0,0,No
93378325,68.0,49,,43300.0,2.0,1,No
46779235,18.0,46,England - London,26100.0,2.0,0,No
37910605,32.0,23,England - South East,26100.0,1.0,1,No
16222408,25.0,7,England - South West,34900.0,1.0,1,No
77174024,42.0,43,England - Yorkshire and Humber,32200.0,1.0,1,No
35309721,42.0,62,England - North West,35300.0,3.0,0,No
35781948,88.0,71,England - Yorkshire and Humber,22300.0,2.0,0,No
25330282,39.0,43,England - SE,58700.0,3.0,0,No
56144475,18.0,46,England - South East,30400.0,4.0,0,No
32828952,37.0,41,England - Yorkshire and Humber,47700.0,2.0,0,Yes
98119808,49.0,38,SCOTLAND,34200.0,1.0,0,No
24813937,49.0,26,England - London,42100.0,4.0,1,No
70892109,21.0,4,England - Yorkshire and Humber,19400.0,1.0,0,No
63867688,57.0,67,England - London,44300.0,2.0,0,No
79957950,25.0,43,Scotland,58900.0,3.0,0,Yes
68127729,18.0,15,England - West Midlands,53200.0,1.0,0,No
54030635,45.0,94,England - South East,67400.0,3.0,1,No
58711185,51.0,19,England - North West,77500.0,2.0,1,No
87423176,55.0,60,England - London,51000.0,2.0,1,Yes
96307184,42.0,39,Scotland,33100.0,2.0,0,No
20958625,45.0,86,England - North West,25200.0,1.0,0,No
39827165,32.0,0,Northern Ireland,24600.0,1.0,1,No
16467574,55.0,40,Scotland,52600.0,3.0,0,No
87770474,18.0,21,,19200.0,1.0,2,No
47216134,43.0,51,England - London,67700.0,3.0,0,No
41397153,53.0,82, England - Yorkshire and Humber ,46000.0,2.0,1,No
25791278,32.0,44,England - South West,30800.0,2.0,0,No
22083413,60.0,71,Scotland,63100.0,4.0,0,No
99023597,59.0,84,England - London,,2.0,0,No
19433571,45.0,41,England - London,45400.0,3.0,1,No
32200511,39.0,48,England - London,38200.0,2.0,0,No
47340277,59.0,78,England - London,61300.0,2.0,0,No
48618667,21.0,16,England - South East,41500.0,1.0,1,No
26526914,31.0,28,,40800.0,2.0,0,No
56310754,33.0,21,England - South East,47300.0,3.0,0,No
31722612,48.0,94,England - London,25100.0,2.0,0,No
33645556,52.0,40,Wales,16800.0,2.0,0,No
87967545,49.0,39,Scotland,40400.0,4.0,0,No
90376477,56.0,50,England - London,110700.0,2.0,0,No
18109100,36.0,26,Wales,35700.0,1.0,2,No
86992009,64.0,105,England - West Midlands,32600.0,3.0,0,No
32448738,37.0,1,England - London,77900.0,1.0,0,No
67198452,29.0,11,Scotland,45900.0,2.0,0,No
39329527,88.0,108,England - SW,75900.0,4.0,1,No
22743074,51.0,102,England - South West,26200.0,3.0,0,No
93831844,40.0,75,England - North West,42900.0,1.0,0,No
62717915,42.0,33,Scotland,67900.0,1.0,1,No
44518051,28.0,26,England - South West,28300.0,1.0,0,N
81556903,42.0,50,Scotland,51200.0,2.0,0,No
43872372,40.0,29,England - Yorkshire and Humber,21400.0,2.0,0,No
70440888,18.0,0,England - South East,31500.0,1.0,0,No
58538985,28.0,4,England - London,26700.0,2.0,0,No
10046685,37.0,56,England - London,28700.0,3.0,0,No
68389576,40.0,34,England - Yorkshire and Humber,42000.0,4.0,0,No
70724322,64.0,84,England - South East,38700.0,4.0,1,No
95263978,22.0,0,Northern Ireland,13900.0,1.0,1,No
55057126,42.0,45,England - London,40600.0,2.0,0,No
43369975,40.0,3,England - London,70300.0,2.0,0,Yes
68739998,33.0,14,England - South East,43300.0,2.0,1,No
35906456,34.0,17,Scotland,43700.0,2.0,0,No
17132436,33.0,27,England - London,31600.0,2.0,1,No
44112124,50.0,50,England - West Midlands,32900.0,2.0,0,No
94712171,57.0,40,Scotland,31600.0,1.0,2,No
67139411,40.0,66,Wales,21800.0,2.0,0,No
44290075,37.0,69,Scotland,25300.0,2.0,0,No
63914983,34.0,44,Northern Ireland,23100.0,2.0,0,Yes
86884647,58.0,31,London,75600.0,4.0,0,No
46661840,53.0,31,England - London,85900.0,3.0,1,No
41017035,58.0,83,England - South East,,3.0,0,No
16781600,64.0,40,England - Yorkshire and Humber,24800.0,2.0,0,No
25974911,64.0,91,west midlands,26500.0,2.0,0,No
89279381,47.0,43,England - London,69500.0,2.0,0,No
51165379,52.0,74,England - North West,29000.0,2.0,0,No
45672561,22.0,54,Northern Ireland,18000.0,1.0,1,No
99066843,52.0,52,England - South West,33900.0,3.0,1,Yes
32958883,18.0,0,England - Yorkshire and Humber,27300.0,1.0,1,No
74507031,37.0,59,England - Yorkshire and Humber,18400.0,1.0,0,No
56446065,60.0,90,England - North West,56600.0,2.0,0,No
58441677,47.0,40,England - North West,,2.0,1,No
51400905,78.0,87,England - North West,44900.0,3.0,0,No
14534170,66.0,59,England - London,36900.0,3.0,0,No
75008853,67.0,93,England - South West,43100.0,2.0,0,No
27272549,39.0,53, England - West Midlands ,27600.0,4.0,0,No
41273238,,20,England - NE,57200.0,2.0,0,No
53181414,38.0,29,England - West Midlands,36200.0,1.0,1,No
68670855,31.0,16,England - London,,1.0,2,No
61101679,50.0,50,England - North West,21000.0,2.0,0,No
10492566,28.0,0,England - London,18700.0,1.0,3,Yes
35153610,27.0,0,England - London,19600.0,1.0,0,No
41344275,79.0,101,England - Yorkshire and Humber,39500.0,3.0,0,No
53096457,27.0,7,England - South East,88300.0,3.0,2,No
28167621,58.0,20, Scotland ,59200.0,2.0,0,No
12883890,46.0,41,England - West Midlands,25300.0,1.0,0,No
63428815,43.0,34,Northern Ireland,39300.0,1.0,0,No
40080467,35.0,48,England - London,65100.0,2.0,1,No
68835352,,10,England - Yorkshire and Humber,17100.0,1.0,3,No
25765835,30.0,31,England - South East,41700.0,2.0,2,No
67274147,40.0,45,England - London,19100.0,2.0,0,No
28897788,29.0,26,England - South East,44100.0,2.0,0,No
40025238,55.0,96,England - South West,54400.0,2.0,0,No
44639540,51.0,49,England - South East,28200.0,2.0,0,No
81672751,44.0,18,England - North West,37400.0,1.0,0,No
56031938,57.0,77,England - South West,16200.0,1.0,1,No
16091197,36.0,46,,23900.0,2.0,0,No
16417300,39.0,38,England - South East,29500.0,2.0,0,No
91051606,49.0,22,England - South West,31500.0,2.0,0,No
95898049,40.0,55,England - West Midlands,31100.0,1.0,1,No
62000879,29.0,46,Scotland,32800.0,1.0,0,No
39361010,31.0,26,England - Yorkshire and Humber,39900.0,2.0,0,No
26718352,46.0,20,Scotland,118800.0,2.0,0,No
37761130,33.0,48,south east,38200.0,3.0,1,No
53970335,43.0,83,Scotland,19500.0,1.0,3,No
82436977,36.0,14,England - West Midlands,,2.0,0,No
47168715,38.0,38,Wales,41000.0,4.0,0,No
99017933,82.0,88,England - South East,27700.0,3.0,1,No
28050270,40.0,63,England - West Midlands,67700.0,4.0,0,N
91226617,30.0,32,England - North East,26700.0,2.0,0,No
86103917,55.0,106, England - London ,45900.0,2.0,2,No
98035603,41.0,32,Scotland,51200.0,1.0,0,No
75767115,38.0,43,England - North West,26700.0,2.0,0,No
49048809,104.0,83,England - South East,42200.0,2.0,0,No
55581518,46.0,25,England - Yorkshire and Humber,81900.0,2.0,0,No
20655641,72.0,123,england - london,28300.0,2.0,0,No
15229538,29.0,28,England - South West,56000.0,3.0,0,No
45087120,30.0,37,Scotland,30000.0,2.0,0,No
33202024,47.0,54,England - West Midlands,,3.0,0,No
44982849,56.0,55,England - Yorkshire and Humber,23400.0,2.0,1,Yes
73186594,18.0,19,England - South East,25800.0,1.0,0,No
24490945,46.0,41,England - Yorkshire and Humber,62900.0,3.0,0,No
23494686,63.0,61,Scotland,42700.0,1.0,1,No
81680462,42.0,28,England - London,42200.0,2.0,0,No
66412987,36.0,25,England - North West,54000.0,2.0,1,No
48140538,59.0,78,West Mids,27900.0,2.0,0,No
59453754,18.0,26,England - South West,61200.0,1.0,1,No
13884501,39.0,44,England - North West,34900.0,1.0,2,NO
95756501,38.0,35,Wales,61500.0,2.0,0,No
43392136,59.0,76,England - London,35400.0,2.0,1,No
85187820,45.0,52,England - West Midlands,22900.0,2.0,0,No
49525543,24.0,24,England - South East,44500.0,12.0,0,No
76340542,43.0,46,West Mids,51800.0,1.0,1,No
34330491,32.0,30,England - North West,66700.0,4.0,0,No
62140254,49.0,32,England - South West,18800.0,1.0,1,No
45361596,46.0,59,Scotland,21400.0,2.0,1,No
40913983,57.0,41,England - London,33200.0,1.0,0,No
93080408,18.0,29,England - South East,54400.0,3.0,0,No
46384812,26.0,0,England - North East,17300.0,2.0,0,No
51610988,31.0,38,England - West Midlands,16800.0,2.0,0,No
98289490,45.0,32,Scotland,35400.0,2.0,0,No
79216358,45.0,40,Wales,19200.0,2.0,0,No
79173514,38.0,59,England - London,38000.0,2.0,0,No
19713240,60.0,64,England - South West,20900.0,2.0,0,No
65768431,35.0,25,England - London,50900.0,1.0,2,No
88863538,51.0,53,England - South East,111300.0,4.0,0,No
64122963,35.0,31,England - North West,31400.0,1.0,0,No
40815287,24.0,25,England - Yorkshire and Humber,51700.0,2.0,2,No
37521500,82.0,55,England - South East,60200.0,4.0,1,No
48795893,63.0,65,England - London,86200.0,5.0,0,No
20575130,75.0,124,north west,30000.0,3.0,0,No
14904804,35.0,75,England - West Midlands,26800.0,2.0,0,No
54922557,59.0,63,England - North West,20300.0,3.0,1,No
18136714,35.0,0,England - North West,61100.0,2.0,0,No
35793144,46.0,76,England - South East,44600.0,2.0,0,No
25580795,104.0,18,England - London,106500.0,4.0,0,No
76368210,,5,England - South West,28600.0,2.0,1,No
94420101,18.0,10,England - South East,57100.0,1.0,2,No
92413305,43.0,39,England - Yorkshire and Humber,23800.0,1.0,0,No
29988870,62.0,76,Scotland,40400.0,2.0,0,No
31271930,25.0,58,England - North West,58600.0,2.0,0,No
16293709,,4,England - London,31400.0,2.0,0,Yes
15104180,38.0,79,England - London,53900.0,4.0,1,No
77283458,37.0,0,England - London,62800.0,1.0,1,No
36642020,64.0,67,England - North East,38700.0,4.0,0,No
98615058,47.0,40,England - South West,26700.0,2.0,0,No
51849843,39.0,78,England - South East,52900.0,2.0,0,No
41034473,58.0,83,England - London,35100.0,3.0,0,No
73359520,54.0,41,England - Yorkshire and Humber,12000.0,3.0,0,No
58020300,36.0,45,England - London,21800.0,1.0,0,No
96596667,56.0,66,England - North West,49100.0,2.0,0,No
28347188,77.0,42,England - South West,44900.0,3.0,0,No
58503308,43.0,45,south east,18800.0,1.0,1,No
70384175,55.0,41,England - South East,80200.0,,0,No
97897073,20.0,32,Northern Ireland,,1.0,1,No
57271326,42.0,0,wales,20700.0,2.0,0,No
55374724,43.0,79,Wales,19500.0,3.0,0,No
17892356,73.0,87,Scotland,19100.0,1.0,1,No
49829927,49.0,82,England - South West,38800.0,2.0,0,No
33831409,40.0,57,England - Yorkshire and Humber,53200.0,1.0,1,No
91888538,28.0,14,England - London,50500.0,2.0,0,No
46253329,49.0,61,England - South East,750000.0,1.0,0,No
75338756,53.0,58,Scotland,25700.0,3.0,1,No
60325922,39.0,62,England - West Midlands,20500.0,2.0,0,No
17488079,43.0,48,England - South East,23000.0,2.0,0,No
81274843,50.0,82,England - London,84200.0,4.0,0,No
79378106,39.0,47,England - NW,38700.0,3.0,0,No
48200678,45.0,55,Northern Ireland,35800.0,4.0,0,No
16894641,42.0,62,Northern Ireland,43700.0,3.0,0,No
37194720,18.0,18,wales,24400.0,2.0,0,No
59989468,56.0,53,England - South East,66300.0,2.0,0,No
65718596,41.0,40,England - London,25500.0,2.0,0,No
45394230,53.0,70,England - London,132000.0,5.0,0,No
86516939,51.0,56,Scotland,27400.0,2.0,0,No
35550568,43.0,53,England - Yorkshire and Humber,64600.0,2.0,0,No
89108591,47.0,53,Scotland,30800.0,4.0,0,No
56977925,,27,England - North West,,1.0,0,Yes
33698468,27.0,21,England - West Midlands,32000.0,2.0,0,No
80372487,25.0,29,England - West Midlands,17400.0,1.0,2,No
78953420,47.0,60,England - West Midlands,40700.0,3.0,0,No
59038863,75.0,110,England - SW,22700.0,2.0,0,No
15897505,42.0,50,England - London,33700.0,1.0,0,No
60984994,25.0,5,,37000.0,2.0,1,No
40473187,25.0,28,England - London,33200.0,2.0,1,No
72198308,50.0,22, England - North West ,27400.0,3.0,0,No
13821184,22.0,10,England - London,48000.0,2.0,1,No
54798776,21.0,38,England - North West,31700.0,2.0,0,No
96631003,44.0,44,England - North West,36200.0,1.0,0,Yes
89113795,39.0,31,England - North East,42900.0,2.0,0,NO
74146408,45.0,46,Scotland,31600.0,3.0,0,No
37260125,61.0,44,Wales,17500.0,1.0,0,No
33163325,46.0,33,England - London,28200.0,2.0,0,No
76112868,33.0,33,England - South West,35500.0,2.0,0,No
40459774,48.0,18,England - North West,27800.0,2.0,1,No
23299874,32.0,55,Wales,17400.0,1.0,0,No
19352720,70.0,128,yorkshire,35400.0,3.0,0,No
32480786,43.0,6,England - North East,45100.0,1.0,1,No
41537369,35.0,36,England - SE,65600.0,3.0,0,No
67960081,49.0,62,England - South East,30400.0,1.0,0,No
18422419,30.0,15,England - London,60200.0,2.0,0,No
99256327,68.0,75,Wales,42700.0,2.0,1,No
95353617,45.0,38,England - South East,76100.0,2.0,0,No
15989998,49.0,59,Scotland,19600.0,1.0,1,No
65119224,33.0,20,England - West Midlands,27000.0,2.0,0,No
44933628,23.0,3,England - South West,46600.0,3.0,2,No
36971523,70.0,40,England - South West,,2.0,0,No
34551860,24.0,19,Scotland,,2.0,0,No
67054876,49.0,16,England - South West,46300.0,2.0,0,No
27830516,35.0,0,England - SE,15000.0,1.0,1,No
50958985,28.0,7,England - London,15100.0,2.0,0,No
12043976,39.0,28,England - North West,28800.0,3.0,0,No
10909257,50.0,22,England - South East,144900.0,5.0,1,No
32766822,40.0,19,England - West Midlands,32500.0,1.0,0,No
76285869,60.0,21,Wales,27500.0,2.0,0,No
71136540,49.0,13,England - London,59000.0,3.0,0,No
68468126,57.0,97,Wales,23700.0,2.0,1,N
81859316,59.0,83,yorkshire,,1.0,1,No
10488662,41.0,41,England - Yorkshire and Humber,12000.0,2.0,0,No
57796040,45.0,26,England - North East,36900.0,,0,No
93856715,41.0,31,England - North East,36100.0,2.0,0,No
