customer_id,month,transaction_count,avg_balance,total_spend,mobile_logins,branch_visits
80449333,2025-09,43.0,2790.55,1339.81,30.0,0.0
86856136,Jul-2025,39.0,4016.46,,20.0,2.0
53952849,2026-04,13.0,1641.73,25.76,5.0,0.0
33909014,2026-01,32.0,5449.25,1921.13,16.0,1.0
68577024,2026-05,44.0,4792.35,3721.95,32.0,0.0
36629840,2026-05,40.0,3423.59,1324.72,17.0,0.0
60532020,2026-02,29.0,6318.69,1883.19,19.0,0.0
38896910,2025-08,49.0,9221.2,2762.0,29.0,1.0
64986402,2026-05,58.0,2064.68,1118.04,42.0,0.0
93011610,2026-04,55.0,3194.72,1616.6,47.0,0.0
93962785,2026-05,26.0,5470.09,1457.31,15.0,0.0
49091098,2026-04,36.0,5044.02,1310.51,12.0,3.0
54593998,2025-10,27.0,7030.73,852.84,16.0,1.0
41183049,2025-09,28.0,1938.54,691.63,17.0,0.0
73547519,2025-12,33.0,2591.54,672.85,31.0,0.0
66602172,2026-05,35.0,4439.13,1231.43,17.0,1.0
91247369, 2026-01 ,30.0,3798.9,752.77,16.0,0.0
75403935,2025-12,24.0,3396.75,754.03,16.0,1.0
16457747,2025-11,22.0,4801.25,882.76,6.0,1.0
64461831,2025-11,45.0,5963.15,2745.38,29.0,0.0
85640374,2025-07,29.0,3588.26,951.8,16.0,2.0
95375720,2026-04,14.0,2985.32,168.17,15.0,0.0
71471030,2026-01,33.0,2432.93,1428.97,17.0,1.0
12632205,2026-03,49.0,5447.26,3290.21,44.0,0.0
80032734,2025-08,24.0,6301.79,1412.11,14.0,0.0
14676338,2026-05,27.0,3458.51,725.95,11.0,1.0
22272970,2026-04,33.0,1568.38,1092.73,26.0,0.0
60638771,2025-12,22.0,4005.87,505.95,13.0,0.0
70384175,2025-09,41.0,4053.69,3654.53,20.0,0.0
86542561,2025-11,15.0,2362.69,312.19,4.0,0.0
53382637,2026-05,27.0,3192.54,375.38,10.0,0.0
81006811,2025-12,41.0,5729.94,3432.15,32.0,0.0
97897073,2025-12,32.0,2315.23,948.51,16.0,0.0
57815514,2026-03,29.0,1959.96,387.2,11.0,0.0
19447770,2025-10,58.0,8584.97,3288.37,38.0,0.0
48337080,2026-05,42.0,3566.38,1317.24,28.0,0.0
81304169,2025-11,39.0,7205.93,1895.98,24.0,0.0
25721514,2026-02,38.0,2723.19,729.53,20.0,1.0
16466429,2026-04,20.0,3943.83,592.21,19.0,0.0
46779235, 2025-09 ,32.0,3503.34,547.58,10.0,1.0
26665476,2026-04,26.0,5669.38,801.7,26.0,1.0
18554653,2026-02,53.0,4497.16,2173.1,46.0,0.0
36629840,2026-01,38.0,4028.62,777.46,26.0,0.0
87469766,2025-08,33.0,4515.06,605.37,9.0,3.0
47038914,2025-07,57.0,5011.12,2553.43,42.0,0.0
32038434,2025-11,72.0,11626.07,10799.54,49.0,1.0
82820744,2026-03,13.0,,708.41,3.0,1.0
32972618,2026-03,36.0,5697.19,1493.28,18.0,0.0
67084231,2025-08,38.0,2057.85,715.21,18.0,0.0
65565511,2025-07,45.0,7944.79,3028.57,27.0,0.0
50848676,2025-08,,4570.38," 1,693.62 ",15.0,0.0
65250881,2025-10,46.0,4096.94,937.61,23.0,0.0
58583251,2025-12,46.0,2818.68,1058.83,41.0,0.0
96325343,2026-05,8.0,2654.31,478.27,3.0,0.0
81569592,2026-01,37.0,5955.98,955.46,23.0,2.0
99879987,2025-11,38.0,3659.21,2432.82,13.0,0.0
86119034,2025-10,26.0,2428.74,1005.41,17.0,0.0
58377050,2025-12,15.0,1580.43,348.27,8.0,1.0
70072128,2025-08,60.0,8281.5,5793.89,35.0,0.0
49582240,2026-03,25.0,3531.67,1051.95,26.0,0.0
47596597,Dec-2025,41.0,5569.29,924.69,21.0,0.0
49563076,2025-07,12.0,3127.41,228.33,4.0,1.0
84077499,2025-06,32.0,4132.29,263.74,9.0,2.0
39469418,2025-06-01,29.0,4633.04,1176.14,18.0,0.0
46661840,2025-11,40.0,7257.85,1410.16,24.0,1.0
35778855,2026-01,63.0,2910.15,4148.37,21.0,1.0
45723139,2025-09,41.0,4852.73,3707.26,21.0,0.0
56397732,2026-03,77.0,15341.87,8382.71,55.0,0.0
16182082,2025-08,26.0,4495.88,376.99,20.0,0.0
14974196,2025-06,52.0,3971.15,1614.01,33.0,0.0
28586672,2025-08,32.0,2101.58,655.75,11.0,4.0
84409086,2025-08,31.0,3172.21,867.13,22.0,1.0
57381046,2025-06,28.0,2090.65,505.49,11.0,0.0
40511959,2026-01,36.0,4777.73,1529.34,15.0,1.0
82256003,2026-04,19.0,2208.78,531.58,11.0,0.0
80223823,2025-06,21.0,4637.72,1362.2,10.0,0.0
97848729,2026-03,29.0,1202.84,724.13,18.0,0.0
27709915,2026-04,26.0,2740.12,455.95,9.0,1.0
74758660,2025-11,15.0,5063.76,833.45,1.0,1.0
17892356,2026-03,29.0,2987.68,526.08,10.0,1.0
93960790,2025-12,34.0,4468.57,1988.69,20.0,0.0
20555568,2026-05,50.0,4331.3,2365.17,25.0,0.0
43541814,2026-05,19.0,2532.34,838.5,7.0,0.0
60053425,2026-04,22.0,2527.4,456.73,15.0,1.0
48631455,2026-05,25.0,3240.97,477.66,21.0,0.0
24060921,2025-08,32.0,4703.02,869.56,21.0,0.0
23789190,2025-09,30.0,6500.49,1154.06,,0.0
64276922,2025-12,32.0,4733.95,1157.01,14.0,1.0
52669138,2025-11,16.0,7852.13,940.93,16.0,0.0
59782815,2025-08,26.0,4377.98,1092.97,11.0,2.0
84457189,2026-02,23.0,2487.1,713.89,10.0,0.0
56704413,2025-06,44.0,2295.6,1562.1,8.0,1.0
27886887,2025-12,50.0,5385.69,2940.45,36.0,1.0
50186779,2025-12,36.0,3380.28,1304.89,16.0,1.0
99644799,2025-12,18.0,1678.33,132.3,10.0,3.0
47038914,2025-10,41.0,4475.13,2421.8,25.0,1.0
51743717,2026-02,44.0,3470.12,2226.72,26.0,0.0
30402026,2025-11,41.0,12071.06,3408.01,27.0,0.0
26718352,2026-01,28.0,12333.42,1446.42,,0.0
58020300,2025-08,8.0,3002.91,47.8,1.0,0.0
40069055,2025-06,33.0,4686.96,1337.73,25.0,0.0
29944076,2025-09,30.0,351.74,756.45,21.0,1.0
74758660,2026-01,18.0,4366.47,1109.75,7.0,0.0
27789633,2026-05,24.0,4670.15,1215.54,16.0,0.0
81680462,2026-02,39.0,3869.63,777.35,25.0,0.0
79102180,2026-03,30.0,869.77,574.0,17.0,0.0
92829310,2026-01,67.0,15847.3,8934.67,24.0,0.0
12794685,2025-10,26.0,5458.93,1401.01,16.0,0.0
24435009,2025-12,22.0,10007.43,2791.8,8.0,1.0
57667605,2026-01,41.0,11961.79,2830.31,30.0,0.0
33430453,2025-07,41.0,3233.19,1329.1,24.0,0.0
40025238,2026-05,32.0,5318.23,2112.34,17.0,0.0
76445950,2025-06,24.0,2643.61,1204.31,14.0,0.0
68420895,2026-05,34.0,3979.81,1365.23,10.0,0.0
44112124,2026-05,55.0,2201.52,926.31,27.0,0.0
45072949,2025-08,31.0,4863.95,811.88,28.0,0.0
89279381,2026-04,30.0,6023.09,1871.31,18.0,0.0
50259354,2026-03,31.0,3755.31,1464.6,23.0,0.0
31135590,2025-12,35.0,10982.19,4435.84,21.0,0.0
63291787,2026-02,40.0,4906.65,2404.57,30.0,0.0
46917892,2025-10,12.0,2753.98,541.58,7.0,0.0
36798827,2025-07,28.0,837.25,404.42,13.0,0.0
57844338,2026-02,14.0,4575.52,386.8,3.0,0.0
17827720,2025-11,45.0,1176.0,1519.16,25.0,0.0
76580752,2026-05,37.0,8093.67,1658.36,18.0,1.0
34346990,2025-08,22.0,2319.24,216.1,11.0,0.0
40634928,2026-04,39.0,4460.92,1385.05,26.0,1.0
49563076,2026-02,5.0,2855.54,146.73,2.0,0.0
16182082,2026-01,20.0,4560.12,334.81,10.0,0.0
91350272,2026-03,40.0,1943.12,1185.58,19.0,0.0
93435097,2025-11,48.0,5134.02,4226.48,21.0,1.0
78526032,2025-07,24.0,8462.57,942.82,12.0,0.0
99123718,2025-06,30.0,2825.52,1379.05,14.0,1.0
79562854,2025-06,30.0,5619.91,1234.55,19.0,0.0
26683449,2025-12,29.0,5680.45,1038.19,16.0,0.0
57145540,2026-04,71.0,3013.82,1446.67,44.0,0.0
38840646,2025-09,31.0,3689.22,1429.39,6.0,3.0
20413049,2025-06,34.0,3081.67,672.57,17.0,1.0
24813937,2026-03,55.0,2687.88,1977.89,37.0,0.0
56310754,2025-06,29.0,4576.15,1509.24,21.0,0.0
19599740,2026-03,17.0,2094.15,,22.0,0.0
98684348,2025-07,31.0,7056.03,1172.19,24.0,0.0
77976760,2026-03,45.0,3798.48,2619.94,35.0,0.0
79173514,2025-06,32.0,3099.57,1725.74,19.0,0.0
22870650,2026-04,10.0,1271.27,647.15,7.0,1.0
14344792,2025-10,24.0,3279.15,1086.52,12.0,0.0
46910667,2026-02,19.0,5613.76,1169.56,9.0,0.0
75144943,2026-05,25.0,3278.31,1229.72,12.0,0.0
75242641,2025-09,34.0,2686.97,981.19,21.0,1.0
51633857,2026-03,33.0,4945.54,2493.21,15.0,1.0
76927177,2026-04,30.0,2850.79,727.27,16.0,0.0
84632629,2025-11,32.0,2412.3,427.52,20.0,0.0
92129421,2025-06,35.0,5549.55,1695.94,22.0,0.0
85264099,2025-09,34.0,6037.27,407.47,22.0,0.0
75767115,2025-08,31.0,3417.67,840.16,19.0,0.0
56839962,2026-05,43.0,3577.31,2400.49,24.0,0.0
97814133,2025-08,31.0,2913.89,517.05,20.0,0.0
31559025,2025-12,22.0,2304.68,643.05,17.0,0.0
89010430,2025-06,24.0,3013.08,788.62,13.0,1.0
64373328,2025-07,43.0,4726.76,1757.72,25.0,1.0
39093720,2026-04,41.0,6902.34,2011.02,41.0,0.0
86598061,2025-10,19.0,3323.4,485.07,8.0,1.0
35491202,2025-06,52.0,8740.97,4162.48,34.0,0.0
39388257,2025-09,36.0,6284.57,2383.45,27.0,0.0
58904923,2026-04,17.0,1029.85,511.18,5.0,1.0
54665777,2025-12,15.0,3076.87,655.26,5.0,0.0
73942751,2025-11,31.0,6131.91,2173.29,11.0,1.0
57942686,2025-06,30.0,3503.54,664.72,16.0,0.0
28190127,2026-01,30.0,2209.04,736.92,15.0,0.0
62467945,2025-11,37.0,2612.72,372.31,19.0,1.0
78962183,2026-02,34.0,8281.58,1385.15,18.0,0.0
12893373,2026-05,,6899.62,974.83,14.0,1.0
25929904,2026-04,45.0,6822.78,1798.02,22.0,1.0
51497562,2025-10,30.0,2638.99,1361.1,19.0,0.0
58375606,2026-02,29.0,6820.1,2536.09,15.0,0.0
71608365,2025-12,28.0,3370.55,659.1,12.0,0.0
20216937,2026-04,34.0,2704.39,1009.15,19.0,0.0
57034614,2025-10,39.0,2553.03,1184.06,16.0,1.0
22109106,2025-08,32.0,2851.83,1096.15,26.0,0.0
84077499,2025-10,35.0,4742.95,875.58,8.0,3.0
96325343,2026-02,11.0,3463.23,381.93,7.0,1.0
72169352,2025-09,49.0,6122.33,3663.96,28.0,0.0
71026436,2026-01,31.0,1862.87,743.54,25.0,1.0
84472003,2025-06,32.0,4610.55,1169.9,23.0,0.0
30106578,2025-07,42.0,4692.54,1862.41,15.0,0.0
83442730,2026-01,40.0,4067.99,1382.28,16.0,3.0
54720675,2026-05,36.0,3413.55,658.68,19.0,0.0
63059379,2026-05,47.0,,3812.65,40.0,0.0
76368210,2026-02,35.0,3446.01,557.32,23.0,1.0
22521593,2025-12,18.0,2989.65,1607.23,16.0,0.0
90603816,2026-04,8.0,1037.27,367.23,3.0,1.0
60129120,2025-09,23.0,1460.49,510.08,12.0,1.0
14509449,2025-11,25.0,5975.13,1538.8,16.0,0.0
99695084,2026-04,36.0,3060.09,203.42,21.0,0.0
31922918,2025-06,32.0,2878.71,1536.08,19.0,0.0
93837327,2025-09,25.0,3210.93,854.39,15.0,0.0
10271862,2025-07,38.0,5674.67,,35.0,1.0
75668613,2026-02,17.0,5626.98,1046.79,12.0,0.0
24893331,2026-02,52.0,6031.9,1212.8,38.0,0.0
63410987,2025-11,43.0,3316.88,1155.47,12.0,0.0
14799254,2025-06,35.0,4305.39,2219.85,29.0,1.0
41273238,2026-02,29.0,6560.28,2173.08,19.0,1.0
76864233,2026-02,35.0,3548.72,1287.4,22.0,0.0
61137226,2026-03,36.0,3317.19,1186.94,21.0,1.0
38861252,2025-09,52.0,13327.35,5204.92,35.0,0.0
71026436,2025-09,22.0,2211.78,630.49,18.0,0.0
35948115,2026-03,18.0,4063.03,619.51,8.0,0.0
22328782,2026-04,12.0,2938.13,279.16,10.0,4.0
55374724,2025-11,32.0,2847.86,421.33,20.0,1.0
21790910,2026-02,7.0,1176.71,220.64,3.0,1.0
12859613,2026/05,43.0,3163.07,2171.77,33.0,0.0
96631003,2025-11,16.0,1997.63,678.79,12.0,1.0
42841298,2026-03,27.0,2155.83,904.54,20.0,1.0
55734251,2026-01,33.0,2367.11,701.02,23.0,0.0
21600806,2025-11,32.0,5309.11,2035.1,18.0,0.0
37422177,2025-10,26.0,920.91,594.4,17.0,2.0
32352284,2026-02,40.0,,3524.39,20.0,0.0
80133073,2025-09,27.0,5004.97,509.86,11.0,2.0
84699890,2026-03,67.0,2988.82,2064.88,67.0,1.0
86992009,2026-03,38.0,2911.6,1295.52,500.0,0.0
40070373,2025-06,17.0,2534.12,477.86,11.0,1.0
50848676,2025-11,44.0,4986.15,1681.88,35.0,
56818970,2025-12,13.0,4099.16,410.08,8.0,0.0
15420315,2025-12,53.0,4334.93,2204.36,18.0,0.0
52438736,2026-05,9.0,2937.2,296.77,2.0,0.0
25281681,2026-03,29.0,1823.78,973.14,13.0,2.0
39217784,2025-07,32.0,6939.42,2519.85,31.0,0.0
20205286,2025-09,22.0,,561.21,7.0,0.0
73823023,2025-07,30.0,6159.45,1154.52,15.0,1.0
95029190,2025-10,36.0,2157.15,363.05,26.0,0.0
71430072,2025-06,38.0,4588.07,1627.34,22.0,1.0
51649908,2026-01,45.0,4317.67,1340.14,33.0,1.0
15975820,2026-04,6.0,2724.08,262.81,3.0,1.0
23824518,2025-11,56.0,4228.14,764.09,24.0,0.0
11107189,2026-05,34.0,4384.46,864.55,19.0,2.0
62971964,2025-10,19.0,2087.32,101.55,9.0,1.0
82738859,2026-03,46.0,6501.06,1909.71,23.0,0.0
12780306,2025-11,27.0,2880.49,1100.94,13.0,0.0
44732697,2026-04,34.0,3857.09,1312.1,36.0,0.0
69659925,2026-02,13.0,10336.13,739.48,4.0,1.0
51743717,2026-04,48.0,3324.35,1733.65,7.0,0.0
29464129,2026-01,32.0,7286.56,2576.02,21.0,0.0
77137931,2025-06,49.0,1128.68,2581.22,15.0,0.0
13353426,2025-12,41.0,6194.29,3078.86,28.0,0.0
18809422,2025-08,50.0,7541.11,1896.45,49.0,0.0
76927177,2026-02,28.0,2175.8,1121.93,15.0,0.0
90948501,2026-01,22.0,2183.17,875.31,10.0,0.0
94231679,2026-01,36.0,3132.13," 1,494.84 ",14.0,0.0
86912156,2025-10,19.0,3949.83,625.46,6.0,0.0
20640974,2025-10,26.0,2728.87,1196.09,18.0,0.0
54487367,2026-04,34.0,3831.12,482.44,14.0,1.0
85431712,2026-01,15.0,2603.88,422.44,6.0,1.0
14546601,2026-02,40.0,2184.65,879.06,24.0,1.0
41289917,2026-02,25.0,2053.72,1452.26,15.0,1.0
56858064,2025-10,28.0,2069.26,747.91,17.0,1.0
63442721,2026-05,26.0,743.16,392.66,14.0,0.0
87092737,2025-09,,6131.9,1120.88,19.0,0.0
99892750,2026-01,35.0,4177.77,1063.03,14.0,1.0
98932144,2026-03,31.0,732.31,1089.24,18.0,0.0
31157887,2025-11,28.0,2894.0,805.17,13.0,0.0
33415939,2026-02,26.0,3388.0,1994.37,27.0,0.0
21355270,2026-03,30.0,2403.16,941.69,28.0,1.0
43286673,2025-10,26.0,3120.64,935.59,14.0,0.0
84796303,2025-07,20.0,,612.67,8.0,1.0
74778296,2026-05,21.0,2368.2,218.94,10.0,0.0
75799825,2025-06,42.0,4533.46,1913.12,28.0,0.0
25964266,2026-03,42.0,7600.26,2327.59,27.0,0.0
10437158,2026-02,40.0,3163.4,726.01,24.0,1.0
56530046,2026-03,22.0,3052.82,1344.51,20.0,0.0
48200678,2025-10,50.0,5700.23,981.69,35.0,0.0
12428407,2025-11,30.0,2478.15,752.23,21.0,1.0
30408570,2025-06,33.0,6041.06,2452.4,31.0,0.0
74907178,2026-04,20.0,2721.51,520.48,11.0,0.0
31212762,2026-02,33.0,6866.42,818.5,22.0,1.0
85392566,2026-03,44.0,4082.72,1365.96,27.0,0.0
38542701,2025-06,24.0,1887.75,283.43,10.0,1.0
69833323,2026-05,53.0,3568.82,1626.44,32.0,0.0
17287665,2025-07,38.0,2602.8,1200.39,23.0,0.0
38326648,2025-09,9.0,2567.21,249.23,8.0,0.0
64942107,2026-05,44.0,9114.8," 2,870.34 ",24.0,0.0
97427700,2025-11,17.0,2160.55,224.65,3.0,1.0
74790092,2026-04,26.0,,1961.63,20.0,0.0
78920055,2026-01,29.0,13637.31,1823.72,17.0,0.0
77203684,2025-08,50.0,7152.43,3564.93,22.0,0.0
79509331,2026-03,19.0,2231.45,279.55,9.0,2.0
27978430,2025-09,17.0,4801.45,857.93,7.0,0.0
99704265,2026-02,38.0,4330.19,605.06,21.0,0.0
52785757,2026-02,31.0,1942.02,1655.23,18.0,0.0
82446065,2025-11,55.0,4376.68,2279.63,25.0,2.0
46715168,2025-09,49.0,6395.47,1355.46,9.0,3.0
45969695,2025-09,26.0,2652.05,606.63,23.0,1.0
67084231,2025-12,37.0,2890.23,895.56,14.0,3.0
11254201,2026-05,17.0,2341.83,410.89,9.0,0.0
17741847,2025-10,26.0,7910.85,1568.54,7.0,0.0
35743621,2026-01,48.0,2463.47,981.82,21.0,0.0
58549302,2026-05,29.0,2267.47,743.85,16.0,0.0
10424112,2025-10,36.0,3914.56,1107.28,24.0,1.0
21564399,2025-09,46.0,2521.76,1449.69,18.0,4.0
59909876,2025-07,35.0,3376.16,441.81,17.0,1.0
98971321,2026-02,34.0,4212.89,1754.91,13.0,0.0
90594721,2025-10,42.0,8486.22,3377.28,23.0,0.0
30012796,2026-03,39.0,5715.27,1888.82,22.0,1.0
29056684,2025-07,25.0,4240.66,912.64,15.0,0.0
29056684,2025-11,33.0,4076.26,551.15,15.0,0.0
77095344,2026-02,27.0,4638.65,,10.0,1.0
59341834,2025-09,25.0,1690.18,1164.86,15.0,0.0
61069061,2026-03,29.0,2767.81,466.48,9.0,1.0
87627550,2026-01,61.0,9362.68,5531.26,52.0,0.0
27516520,2025-10,33.0,3658.76,938.32,13.0,3.0
39763657,2025-06,45.0,12111.22,6525.04,40.0,1.0
85212779,2026-02,15.0,1264.06,188.99,5.0,1.0
73177368,2025-11,23.0,1855.33,567.24,12.0,0.0
58139636,2025-08,35.0,9013.55," 1,725.83 ",18.0,0.0
55448948,2025-09,10.0,2897.64,306.59,6.0,0.0
47584761,2026-01,27.0,1391.09,846.8,13.0,1.0
25493074,2025-08,35.0,844.07,889.18,19.0,0.0
70002641,2026-03,33.0,1650.78,678.63,19.0,1.0
97769140,2026-01,43.0,,5369.68,42.0,1.0
15501714,2025-08,24.0,4687.19,628.15,18.0,3.0
72134950,2025-10,49.0,3849.72,1063.15,38.0,1.0
17594543,2025-07,18.0,5505.76,599.8,13.0,0.0
20814489,2026-01,31.0,1776.39,699.45,16.0,2.0
87460980,2025-11,27.0,991.59,814.76,10.0,0.0
58731082,2026-05,45.0,6436.46,3155.12,21.0,1.0
96591889,2026-03,34.0,5188.09,1150.27,28.0,0.0
19665994,2026-01,47.0,5377.61,1198.45,20.0,0.0
39512888,2026-04,28.0,3684.55,770.06,13.0,0.0
97071099,2025-11,49.0,5913.34,3775.93,30.0,0.0
12299190,2026-04,19.0,2840.28,1101.32,8.0,0.0
95486064,2025-06,35.0,2507.37,617.29,12.0,2.0
14344792,2025-09,22.0,3781.63,686.56,16.0,0.0
38132057,2025-11,28.0,3098.81,614.19,14.0,0.0
26262338,2026-01,40.0,-198.18,702.72,32.0,0.0
52653171,2026-04,20.0,2677.91,1149.07,5.0,1.0
34734465,2025-07,41.0,2397.05,676.82,15.0,1.0
39582743,2025-08,23.0,3197.49,538.82,14.0,3.0
31559025,2025-06,18.0,1562.4,269.08,8.0,0.0
72078299,2025-11,28.0,," 1,492.16 ",14.0,0.0
16662466,2026-05,16.0,2192.22,396.44,14.0,0.0
98914444,2026-05,24.0,3289.03,561.42,15.0,0.0
69344945,2025-10,17.0,2356.43,880.34,12.0,0.0
40971907,2026-05,39.0,4525.37,1380.53,15.0,0.0
61112688, 2026-01 ,45.0,3665.89,1017.52,25.0,0.0
15946957,2025-06,32.0,2823.86,1984.08,25.0,1.0
71351783,2025-08,32.0,5582.68,743.15,18.0,3.0
79350932,2025-10,39.0,2738.7,1124.51,15.0,1.0
74790092,2026-05,18.0,2627.44,900.81,8.0,0.0
78050732,2026-01,21.0,2885.26,642.66,13.0,1.0
50532491,2026-04,22.0,4450.7,1047.99,16.0,1.0
28806280,2026-03,19.0,1938.75,920.33,8.0,0.0
16112463,2026-04,30.0,4229.43,499.08,10.0,1.0
77996725,2026-01,13.0,3141.55,1240.22,14.0,0.0
96265796,2026-02,26.0,3239.66,1063.36,12.0,0.0
37652598,2025-12,45.0,3075.84,906.52,35.0,1.0
37311579,2025-08,41.0,8510.0,2366.98,37.0,0.0
55833798,2025-10,40.0,4330.94,1319.72,27.0,0.0
88510326,2026-05,27.0,7718.6,1964.54,24.0,0.0
77440500,2025-07,50.0,2314.3,2220.19,29.0,1.0
23741954,2025-08,21.0,3386.5,508.44,16.0,1.0
54891606,2025-10,17.0,3934.45,444.87,3.0,0.0
87828107,2026-01,59.0,2592.84,726.89,31.0,1.0
22743074,2026-03,55.0,2399.49,1958.82,40.0,0.0
87887858,2025-08,46.0,3706.67,724.32,28.0,0.0
75767115,2025-11,30.0,3184.23,1070.98,19.0,1.0
86480066,2025-06,26.0,1869.26,788.89,28.0,2.0
16666243,2026-03,25.0,1429.42,577.96,9.0,1.0
60880845,Sep-2025,13.0,4640.89,468.58,4.0,1.0
12250849,2025-12,27.0,3736.14,375.08,11.0,0.0
22712932,2025-11,54.0,2000.55,1060.49,32.0,0.0
86516939,2026-03,41.0,2469.66,1067.04,12.0,1.0
12871847,2026-01,29.0,2014.2,1033.65,10.0,0.0
10051130,2025-09,33.0,2494.48,997.96,18.0,0.0
50094463,2026-02,27.0,3192.51,1310.93,6.0,4.0
88402014,2025-10,14.0,3945.63,195.02,5.0,3.0
95835064,2026-05,66.0,4515.51,2748.14,31.0,1.0
72946038,2025-12,49.0,5475.43,1651.83,29.0,1.0
76072369,2026-01,19.0,3078.06,615.3,14.0,0.0
52799526,2026-02,42.0,2931.69,670.9,11.0,0.0
10849815,2025-12,29.0,2592.06,627.09,6.0,1.0
36000552,2026-03,51.0,2780.61,2256.03,16.0,0.0
47065180,2025-08,14.0,6936.38,474.23,6.0,1.0
21928587,2026-03,62.0,14383.02,4430.45,33.0,0.0
68760653,2025-11,23.0,2574.47,951.46,17.0,2.0
74358981,2026-04,31.0,3082.05,1546.92,24.0,0.0
41362937,2026-02,26.0,4308.98,1123.16,19.0,0.0
24075819,2025-10,25.0,7643.69,465.12,10.0,1.0
18811634,2026-05,54.0,4589.14,1098.22,35.0,0.0
67199443,2025-09,43.0,1600.8,1634.42,13.0,0.0
52718571,2026-04,25.0,2846.26,604.79,25.0,1.0
22366119,2025-10,41.0,3190.05,1172.8,26.0,0.0
15065972,2025-10,32.0,3172.73,1494.59,33.0,0.0
78710474,2025-10,53.0,7014.38,5643.64,37.0,1.0
97419962,2025-10,43.0,4097.04,944.83,28.0,2.0
27272549,2026-05,49.0,2805.92,1399.46,46.0,1.0
22121938,2025-08,31.0,2276.23,1381.0,16.0,0.0
58644362,2025-12,35.0,3598.36,966.56,30.0,0.0
70175189,2026-02,38.0,2273.83,979.6,15.0,1.0
67079656,2025-12,35.0,5161.11,2927.87,22.0,0.0
12780306,2025-07,25.0,2585.25,687.82,14.0,0.0
27228567,2026-01,28.0,4026.41,143.91,13.0,1.0
20380702,2025-12,19.0,3372.12,418.27,14.0,0.0
55751213,2025-11,21.0,4916.93,1237.86,10.0,0.0
46779235,2026-05,39.0,3962.77,613.77,,0.0
77782203,2025-07,33.0,4339.98,655.31,16.0,0.0
59344403,2026-04,34.0,3869.5,676.07,11.0,3.0
52529371,2026-02,41.0,4979.65,1213.48,21.0,0.0
90728907,2026-03,23.0,4168.99,413.78,8.0,0.0
86545798,2026-01,38.0,3078.75,566.4,34.0,0.0
80133073,2026-04,43.0,5347.89,1747.81,21.0,0.0
87448857,2026-03,39.0,2196.76,2657.94,22.0,0.0
21564399,2025-10,43.0,2213.48,1558.08,22.0,1.0
23960680,2026-01,42.0,3785.31,982.54,29.0,0.0
21779875,2025-08,19.0,3320.56,418.41,6.0,0.0
89133614,2026-01,24.0,2530.3,544.36,12.0,0.0
58076367,2026-03,18.0,3854.98,87.86,7.0,1.0
20379088,2025-12,24.0,4864.18,1634.35,10.0,1.0
13342549,2025-12,31.0,2945.14,737.94,20.0,1.0
56352741,2026-04,14.0,3444.52,424.79,7.0,0.0
23373145,2026-04,36.0,3380.37,1131.92,29.0,1.0
46903659,2026-05,23.0,4908.22,446.2,11.0,0.0
91051606,2026-01,39.0,5338.88,1816.91,17.0,1.0
80900077,2025-12,21.0,2675.09,362.7,14.0,0.0
61478907,2025-09,23.0,2724.18,1095.43,18.0,0.0
31928358,2026-05,48.0,6871.65,3299.14,18.0,1.0
70990048,2025-07,24.0,7562.94,550.28,22.0,1.0
31053418,2026-01,37.0,2268.1,1544.53,28.0,0.0
79653948,2026-02,45.0,5698.54,2368.83,26.0,0.0
85523281,2025-09,26.0,5287.21,1954.15,24.0,0.0
51021140,2026-04,35.0,1885.77,1315.75,,2.0
80432790,2025-10,42.0,6834.81,1855.78,36.0,0.0
94631577,2026-03,31.0,2448.0,774.2,13.0,0.0
85414748,2025-11,22.0,2816.32,1275.95,20.0,0.0
47352780,2026-01,25.0,1209.75,631.2,9.0,0.0
99893240,2025-08,46.0,3332.32,1382.42,39.0,0.0
22829374,2025-11,55.0,3273.88,2155.92,41.0,0.0
67328358,2025-09,52.0,4008.47,967.93,27.0,1.0
78682521,2025-06,37.0,4498.62,3184.15,23.0,0.0
97318844,2025-10,33.0,3538.54,2542.35,25.0,0.0
12893373,2026-02,30.0,5638.41,814.7,19.0,0.0
21942733,2026-01,72.0,,,42.0,0.0
58289455,2025-12,25.0,2790.83,1392.15,4.0,1.0
15514812,2026-03,34.0,7978.0,1333.09,18.0,0.0
10658273,2025-07,28.0,4018.61,750.25,22.0,0.0
85982101,2026-02,42.0,3396.19,2012.23,19.0,1.0
77910940,2025-11,56.0,,2413.03,38.0,0.0
47206452,2025-09,30.0,4663.96,1333.28,14.0,0.0
33035665,2026-03,15.0,1079.25,293.07,7.0,1.0
46316889,2026-03,37.0,4705.09,1923.0,18.0,0.0
26262338,2025-07,27.0,681.1,744.33,11.0,1.0
36149339,2025-06,18.0,3193.35,829.99,12.0,0.0
80313179,2025-10,41.0,3498.11,1854.93,25.0,0.0
61052808,2025-07,10.0,,0.0,7.0,0.0
70732552,2026-02,14.0,3506.67,1105.36,8.0,1.0
84785760,2025-10,40.0,1264.16,927.46,15.0,0.0
84077499,2026-05,37.0,3949.31,677.97,15.0,1.0
44531434,2026-03,37.0,2344.62,1885.53,19.0,1.0
14125946,2025-11,18.0,4150.74,555.89,11.0,1.0
56144052,2025-09,29.0,3586.49,3094.17,14.0,1.0
81865349,2025-11,32.0,6950.06,1894.32,10.0,0.0
